ID (#),Age,Primary Const Code,UTD Giving Total,"AVG Giving 
Over 6 years","Max Prelim Rating vs
Windfall Capacity",Windfall PTG Rating
5892,44,Alumni,$35.00,$5.83,0,51
5893,69,Alumni,$0.00,$0.00,0,51
5894,43,Alumni,$0.00,$0.00,0,51
5895,51,Alumni,$0.00,$0.00,0,51
5896,76,Alumni,$0.00,$0.00,0,51
5897,60,Alumni,$0.00,$0.00,0,51
5898,52,Alumni,$0.00,$0.00,0,51
5899,49,Alumni,$20.00,$3.33,0,51
5900,44,Alumni,$0.00,$0.00,0,51
5901,50,Alumni,$0.00,$0.00,0,51
5902,47,Alumni,$0.00,$0.00,0,51
5903,56,Alumni,$0.00,$0.00,0,51
5904,42,Alumni,$0.00,$0.00,0,51
5905,42,Alumni,$0.00,$0.00,0,51
5906,47,Alumni,$0.00,$0.00,0,51
5907,50,Alumni,$0.00,$0.00,0,51
5908,44,Alumni,$0.00,$0.00,0,51
5909,45,Alumni,$0.00,$0.00,0,51
5910,42,Alumni,$0.00,$0.00,0,51
5911,48,Alumni,$0.00,$0.00,0,51
5912,46,Alumni,$20.00,$3.33,0,51
5913,43,Alumni,$20.00,$3.33,0,51
5914,45,Alumni,$20.00,$3.33,0,51
5915,44,Alumni,$0.00,$0.00,0,51
5916,44,Alumni,$20.00,$3.33,0,51
5917,43,Alumni,$20.00,$3.33,0,51
5918,51,Alumni,$20.00,$3.33,0,51
5919,41,Alumni,$20.00,$3.33,0,51
5920,71,Alumni,$20.00,$3.33,0,51
5921,41,Alumni,$20.00,$3.33,0,51
5922,47,Alumni,$20.00,$3.33,0,51
5923,47,Alumni,$0.00,$0.00,0,51
5924,44,Alumni,$0.00,$0.00,0,51
5925,41,Alumni,$10.00,$1.67,0,51
5926,45,Alumni,$0.00,$0.00,0,51
5927,44,Alumni,$0.00,$0.00,0,51
5928,60,Alumni,$0.00,$0.00,0,51
5929,45,Alumni,$0.00,$0.00,0,51
5930,42,Alumni,$0.00,$0.00,0,51
5931,55,Alumni,$0.00,$0.00,0,51
5932,49,Alumni,$0.00,$0.00,0,51
5933,64,Alumni,$0.00,$0.00,0,51
5934,47,Alumni,$0.00,$0.00,0,51
5935,43,Alumni,$0.00,$0.00,0,51
5936,45,Alumni,$0.00,$0.00,0,51
5937,58,Alumni,$0.00,$0.00,0,51
5938,57,Alumni,$0.00,$0.00,0,51
5939,69,Alumni,$1.00,$0.17,0,51
5940,46,Alumni,$0.00,$0.00,0,51
5941,41,Alumni,$0.00,$0.00,0,51
5942,43,Alumni,$0.00,$0.00,0,51
5943,62,Alumni,$0.00,$0.00,0,51
5944,43,Alumni,$0.00,$0.00,0,51
5945,49,Alumni,$0.00,$0.00,0,51
5946,57,Alumni,$0.00,$0.00,0,51
5947,45,Alumni,$0.00,$0.00,0,51
5948,46,Alumni,$0.00,$0.00,0,51
5949,44,Alumni,$0.00,$0.00,0,51
5950,56,Alumni,$0.00,$0.00,0,51
5951,42,Alumni,$0.00,$0.00,0,51
5952,41,Alumni,$0.00,$0.00,0,51
5953,76,Alumni,$0.00,$0.00,0,51
5954,73,Alumni,$0.00,$0.00,0,51
5955,72,Alumni,$0.00,$0.00,0,51
5956,56,Alumni,$0.00,$0.00,0,51
5957,49,Alumni,$0.00,$0.00,0,51
5958,43,Alumni,$0.00,$0.00,0,51
5959,48,Alumni,$50.00,$8.33,0,51
5960,49,Alumni,$0.00,$0.00,0,51
5961,47,Alumni,$0.00,$0.00,0,51
5962,35,Alumni,$0.00,$0.00,0,51
5963,42,Alumni,$0.00,$0.00,0,51
5964,53,Alumni,$0.00,$0.00,0,51
5965,49,Alumni,$0.00,$0.00,0,51
5966,48,Alumni,$0.00,$0.00,0,51
5967,48,Alumni,$0.00,$0.00,0,51
5968,69,Alumni,$0.00,$0.00,0,51
5969,27,Alumni,$5.00,$0.83,0,51
5970,,Alumni,$2.00,$0.33,0,51
5971,29,Alumni,$2.00,$0.33,0,51
5972,52,Alumni,$0.00,$0.00,0,51
5973,51,Alumni,$0.00,$0.00,0,51
5974,51,Alumni,$0.00,$0.00,0,51
5975,49,Alumni,$0.00,$0.00,0,51
5976,48,Alumni,$0.00,$0.00,0,51
5977,46,Alumni,$0.00,$0.00,0,51
5978,43,Alumni,$0.00,$0.00,0,51
5979,54,Alumni,$0.00,$0.00,0,51
5980,45,Alumni,$50.00,$8.33,0,50
5981,77,Alumni,$0.00,$0.00,0,50
5982,51,Alumni,$50.00,$8.33,0,50
5983,82,Alumni,$0.00,$0.00,0,50
5984,67,Alumni,$0.00,$0.00,0,50
5985,59,Alumni,$0.00,$0.00,0,50
5986,62,Alumni,$0.00,$0.00,0,50
5987,80,Alumni,$0.00,$0.00,0,50
5988,74,Alumni,$0.00,$0.00,0,50
5989,63,Alumni,$0.00,$0.00,0,50
5990,69,Alumni,$0.00,$0.00,0,50
5991,58,Alumni,$0.00,$0.00,0,50
5992,83,Alumni,$0.00,$0.00,0,50
5993,70,Alumni,$0.00,$0.00,0,50
5994,77,Alumni,$0.00,$0.00,0,50
5995,79,Alumni,$0.00,$0.00,0,50
5996,75,Alumni,$0.00,$0.00,0,50
5997,67,Alumni,$0.00,$0.00,0,50
5998,80,Alumni,$25.00,$4.17,0,50
5999,65,Alumni,$0.00,$0.00,0,50
6000,67,Alumni,$0.00,$0.00,0,50
6001,76,Alumni,$0.00,$0.00,0,50
6002,69,Alumni,$0.00,$0.00,0,50
6003,75,Alumni,$25.00,$4.17,0,50
6004,67,Alumni,$0.00,$0.00,0,50
6005,67,Alumni,$0.00,$0.00,0,50
6006,71,Alumni,$0.00,$0.00,0,50
6007,74,Alumni,$0.00,$0.00,0,50
6008,76,Alumni,$0.00,$0.00,0,50
6009,77,Alumni,$50.00,$8.33,0,50
6010,77,Alumni,$50.00,$8.33,0,50
6011,76,Alumni,$0.00,$0.00,0,50
6012,76,Alumni,$0.00,$0.00,0,50
6013,63,Alumni,$0.00,$0.00,0,50
6014,65,Alumni,$0.00,$0.00,0,50
6015,68,Alumni,$0.00,$0.00,0,50
6016,75,Alumni,$0.00,$0.00,0,50
6017,78,Alumni,$0.00,$0.00,0,50
6018,67,Alumni,$25.00,$4.17,0,50
6019,67,Alumni,$0.00,$0.00,0,50
6020,84,Alumni,$50.00,$8.33,0,50
6021,60,Alumni,$0.00,$0.00,0,50
6022,84,Alumni,$25.00,$4.17,0,50
6023,76,Alumni,$0.00,$0.00,0,50
6024,59,Alumni,$25.00,$4.17,0,50
6025,60,Alumni,$50.00,$8.33,0,50
6026,68,Alumni,$0.00,$0.00,0,50
6027,62,Alumni,$0.00,$0.00,0,50
6028,83,Alumni,$10.00,$1.67,0,50
6029,63,Alumni,$0.00,$0.00,0,50
6030,65,Alumni,"$3,532.00",$588.67,0,50
6031,69,Alumni,$0.00,$0.00,0,50
6032,66,Alumni,$0.00,$0.00,0,50
6033,59,Alumni,$25.00,$4.17,0,50
6034,59,Alumni,$0.00,$0.00,0,50
6035,77,Alumni,$0.00,$0.00,0,50
6036,77,Alumni,$0.00,$0.00,0,50
6037,73,Alumni,$0.00,$0.00,0,50
6038,68,Alumni,$0.00,$0.00,0,50
6039,63,Alumni,$0.00,$0.00,0,50
6040,61,Alumni,$0.00,$0.00,0,50
6041,75,Alumni,$0.00,$0.00,0,50
6042,72,Alumni,$0.00,$0.00,0,50
6043,73,Alumni,$0.00,$0.00,0,50
6044,65,Alumni,$0.00,$0.00,0,50
6045,70,Alumni,$0.00,$0.00,0,50
6046,70,Alumni,$0.00,$0.00,0,50
6047,64,Alumni,$0.00,$0.00,0,50
6048,67,Alumni,$0.00,$0.00,0,50
6049,69,Alumni,$0.00,$0.00,0,50
6050,72,Alumni,$0.00,$0.00,0,50
6051,60,Alumni,$0.00,$0.00,0,50
6052,58,Alumni,$0.00,$0.00,0,50
6053,72,Alumni,$25.00,$4.17,0,50
6054,66,Alumni,$0.00,$0.00,0,50
6055,75,Alumni,$0.00,$0.00,0,50
6056,68,Alumni,$0.00,$0.00,0,50
6057,73,Alumni,$0.00,$0.00,0,50
6058,63,Alumni,$0.00,$0.00,0,50
6059,69,Alumni,$0.00,$0.00,0,50
6060,71,Alumni,$0.00,$0.00,0,50
6061,67,Alumni,$15.00,$2.50,0,50
6062,66,Alumni,$0.00,$0.00,0,50
6063,70,Alumni,$5.00,$0.83,0,50
6064,59,Alumni,$0.00,$0.00,0,50
6065,94,Alumni,$0.00,$0.00,0,50
6066,75,Alumni,$0.00,$0.00,0,50
6067,66,Alumni,$275.00,$45.83,0,50
6068,72,Alumni,$0.00,$0.00,0,50
6069,70,Alumni,$0.00,$0.00,0,50
6070,86,Alumni,$0.00,$0.00,0,50
6071,61,Alumni,$0.00,$0.00,0,50
6072,72,Alumni,$0.00,$0.00,0,50
6073,74,Alumni,$840.00,$140.00,0,50
6074,70,Alumni,$0.00,$0.00,0,50
6075,77,Alumni,$0.00,$0.00,0,50
6076,75,Alumni,$0.00,$0.00,0,50
6077,77,Alumni,$300.00,$50.00,0,50
6078,63,Alumni,$650.00,$108.33,0,50
6079,67,Alumni,$0.00,$0.00,0,50
6080,74,Alumni,$0.00,$0.00,0,50
6081,66,Alumni,$0.00,$0.00,0,50
6082,71,Alumni,$0.00,$0.00,0,50
6083,68,Alumni,$0.00,$0.00,0,50
6084,76,Alumni,$0.00,$0.00,0,50
6085,64,Alumni,$0.00,$0.00,0,50
6086,62,Alumni,$0.00,$0.00,0,50
6087,61,Alumni,$0.00,$0.00,0,50
6088,66,Alumni,$0.00,$0.00,0,50
6089,77,Alumni,$0.00,$0.00,0,50
6090,65,Alumni,$0.00,$0.00,0,50
6091,65,Alumni,$0.00,$0.00,0,50
6092,75,Alumni,$0.00,$0.00,0,50
6093,76,Alumni,$50.00,$8.33,0,50
6094,83,Alumni,$0.00,$0.00,0,50
6095,68,Alumni,$0.00,$0.00,0,50
6096,77,Alumni,$0.00,$0.00,0,50
6097,59,Alumni,$0.00,$0.00,0,50
6098,65,Alumni,$0.00,$0.00,0,50
6099,77,Alumni,$0.00,$0.00,0,50
6100,65,Alumni,$0.00,$0.00,0,50
6101,74,Alumni,$50.00,$8.33,0,50
6102,59,Alumni,$0.00,$0.00,0,50
6103,70,Alumni,$0.00,$0.00,0,50
6104,69,Alumni,$0.00,$0.00,0,50
6105,70,Alumni,$0.00,$0.00,0,50
6106,68,Alumni,$0.00,$0.00,0,50
6107,59,Alumni,$0.00,$0.00,0,50
6108,62,Alumni,$0.00,$0.00,0,50
6109,75,Alumni,$0.00,$0.00,0,50
6110,66,Alumni,$0.00,$0.00,0,50
6111,60,Alumni,$15.00,$2.50,0,50
6112,71,Alumni,$0.00,$0.00,0,50
6113,77,Alumni,$0.00,$0.00,0,50
6114,80,Alumni,$64.00,$10.67,0,50
6115,63,Alumni,$0.00,$0.00,0,50
6116,71,Alumni,$0.00,$0.00,0,50
6117,76,Alumni,$0.00,$0.00,0,50
6118,79,Alumni,$0.00,$0.00,0,50
6119,69,Alumni,$0.00,$0.00,0,50
6120,53,Alumni,$25.00,$4.17,0,50
6121,69,Alumni,$0.00,$0.00,0,50
6122,70,Alumni,$0.00,$0.00,0,50
6123,82,Alumni,$0.00,$0.00,0,50
6124,65,Alumni,$0.00,$0.00,0,50
6125,70,Alumni,$0.00,$0.00,0,50
6126,81,Alumni,$0.00,$0.00,0,50
6127,72,Alumni,$0.00,$0.00,0,50
6128,68,Alumni,$20.00,$3.33,0,50
6129,69,Alumni,$0.00,$0.00,0,50
6130,70,Alumni,$0.00,$0.00,0,50
6131,64,Alumni,$0.00,$0.00,0,50
6132,70,Alumni,$0.00,$0.00,0,50
6133,67,Alumni,$25.00,$4.17,0,50
6134,64,Alumni,$25.00,$4.17,0,50
6135,70,Alumni,$0.00,$0.00,0,50
6136,67,Alumni,$0.00,$0.00,0,50
6137,74,Alumni,$0.00,$0.00,0,50
6138,67,Alumni,$225.00,$37.50,0,50
6139,74,Alumni,$0.00,$0.00,0,50
6140,62,Alumni,$0.00,$0.00,0,50
6141,73,Alumni,$0.00,$0.00,0,50
6142,66,Alumni,$0.00,$0.00,0,50
6143,63,Alumni,$25.00,$4.17,0,50
6144,78,Alumni,$50.00,$8.33,0,50
6145,57,Alumni,$50.00,$8.33,0,50
6146,66,Alumni,$0.00,$0.00,0,50
6147,59,Alumni,$0.00,$0.00,0,50
6148,71,Alumni,$0.00,$0.00,0,50
6149,58,Alumni,$0.00,$0.00,0,50
6150,64,Alumni,$0.00,$0.00,0,50
6151,67,Alumni,$0.00,$0.00,0,50
6152,73,Alumni,$0.00,$0.00,0,50
6153,76,Alumni,$100.00,$16.67,0,50
6154,73,Alumni,$0.00,$0.00,0,50
6155,61,Alumni,$0.00,$0.00,0,50
6156,66,Alumni,$0.00,$0.00,0,50
6157,59,Alumni,$0.00,$0.00,0,50
6158,65,Alumni,$0.00,$0.00,0,50
6159,69,Alumni,$0.00,$0.00,0,50
6160,92,Alumni,$0.00,$0.00,0,50
6161,58,Alumni,$0.00,$0.00,0,50
6162,90,Alumni,$95.00,$15.83,0,50
6163,74,Alumni,$50.00,$8.33,0,50
6164,55,Alumni,$0.00,$0.00,0,50
6165,68,Alumni,$0.00,$0.00,0,50
6166,72,Alumni,$0.00,$0.00,0,50
6167,80,Alumni,$0.00,$0.00,0,50
6168,77,Alumni,$0.00,$0.00,0,50
6169,83,Alumni,$0.00,$0.00,0,50
6170,65,Alumni,$0.00,$0.00,0,50
6171,64,Alumni,$0.00,$0.00,0,50
6172,70,Alumni,$0.00,$0.00,0,50
6173,67,Alumni,$0.00,$0.00,0,50
6174,63,Alumni,$0.00,$0.00,0,50
6175,70,Alumni,$0.00,$0.00,0,50
6176,61,Alumni,$0.00,$0.00,0,50
6177,73,Alumni,$0.00,$0.00,0,50
6178,63,Alumni,$0.00,$0.00,0,50
6179,67,Alumni,$0.00,$0.00,0,50
6180,66,Alumni,$0.00,$0.00,0,50
6181,71,Alumni,$0.00,$0.00,0,50
6182,60,Alumni,$0.00,$0.00,0,50
6183,62,Alumni,$0.00,$0.00,0,50
6184,63,Alumni,$0.00,$0.00,0,50
6185,77,Alumni,$25.00,$4.17,0,50
6186,66,Alumni,$25.00,$4.17,0,50
6187,65,Alumni,$0.00,$0.00,0,50
6188,52,Alumni,$25.00,$4.17,0,50
6189,72,Alumni,$0.00,$0.00,0,50
6190,61,Alumni,$0.00,$0.00,0,50
6191,66,Alumni,$0.00,$0.00,0,50
6192,74,Alumni,$0.00,$0.00,0,50
6193,59,Alumni,$25.00,$4.17,0,50
6194,58,Alumni,$0.00,$0.00,0,50
6195,74,Alumni,$0.00,$0.00,0,50
6196,82,Alumni,$0.00,$0.00,0,50
6197,81,Alumni,$0.00,$0.00,0,50
6198,61,Alumni,$0.00,$0.00,0,50
6199,63,Alumni,$0.00,$0.00,0,50
6200,69,Alumni,$0.00,$0.00,0,50
6201,73,Alumni,$0.00,$0.00,0,50
6202,69,Alumni,$0.00,$0.00,0,50
6203,74,Alumni,$0.00,$0.00,0,50
6204,62,Alumni,$0.00,$0.00,0,50
6205,60,Alumni,$175.00,$29.17,0,50
6206,73,Alumni,$25.00,$4.17,0,50
6207,68,Alumni,$0.00,$0.00,0,50
6208,72,Alumni,$50.00,$8.33,0,50
6209,75,Alumni,$0.00,$0.00,0,50
6210,68,Alumni,$0.00,$0.00,0,50
6211,64,Alumni,$75.00,$12.50,0,50
6212,65,Alumni,$0.00,$0.00,0,50
6213,59,Alumni,$0.00,$0.00,0,50
6214,65,Alumni,$0.00,$0.00,0,50
6215,60,Alumni,$25.00,$4.17,0,50
6216,66,Alumni,$0.00,$0.00,0,50
6217,62,Alumni,$25.00,$4.17,0,50
6218,72,Alumni,$300.00,$50.00,0,50
6219,70,Alumni,$0.00,$0.00,0,50
6220,84,Alumni,$25.00,$4.17,0,50
6221,56,Alumni,$25.00,$4.17,0,50
6222,74,Alumni,$0.00,$0.00,0,50
6223,68,Alumni,$0.00,$0.00,0,50
6224,81,Alumni,$50.00,$8.33,0,50
6225,80,Alumni,$0.00,$0.00,0,50
6226,58,Alumni,$0.00,$0.00,0,50
6227,68,Alumni,$0.00,$0.00,0,50
6228,72,Alumni,$20.00,$3.33,0,50
6229,65,Alumni,$0.00,$0.00,0,50
6230,69,Alumni,$0.00,$0.00,0,50
6231,59,Alumni,$0.00,$0.00,0,50
6232,58,Alumni,$0.00,$0.00,0,50
6233,58,Alumni,$0.00,$0.00,0,50
6234,61,Alumni,$0.00,$0.00,0,50
6235,69,Alumni,$0.00,$0.00,0,50
6236,61,Alumni,$0.00,$0.00,0,50
6237,78,Alumni,$25.00,$4.17,0,50
6238,84,Alumni,$0.00,$0.00,0,50
6239,63,Alumni,$0.00,$0.00,0,50
6240,63,Alumni,$0.00,$0.00,0,50
6241,67,Alumni,$0.00,$0.00,0,50
6242,69,Alumni,$0.00,$0.00,0,50
6243,73,Alumni,$120.00,$20.00,0,50
6244,71,Alumni,$0.00,$0.00,0,50
6245,74,Alumni,$0.00,$0.00,0,50
6246,71,Alumni,$0.00,$0.00,0,50
6247,68,Alumni,$0.00,$0.00,0,50
6248,79,Alumni,$0.00,$0.00,0,50
6249,68,Alumni,$0.00,$0.00,0,50
6250,73,Alumni,$0.00,$0.00,0,50
6251,57,Alumni,$0.00,$0.00,0,50
6252,65,Alumni,$0.00,$0.00,0,50
6253,72,Alumni,$0.00,$0.00,0,50
6254,70,Alumni,$100.00,$16.67,0,50
6255,60,Alumni,$0.00,$0.00,0,50
6256,72,Alumni,$390.00,$65.00,0,50
6257,64,Alumni,$0.00,$0.00,0,50
6258,64,Alumni,$25.00,$4.17,0,50
6259,62,Alumni,$0.00,$0.00,0,50
6260,65,Alumni,$0.00,$0.00,0,50
6261,61,Alumni,$0.00,$0.00,0,50
6262,61,Alumni,$75.00,$12.50,0,50
6263,57,Alumni,$0.00,$0.00,0,50
6264,55,Alumni,$0.00,$0.00,0,50
6265,63,Alumni,$0.00,$0.00,0,50
6266,54,Alumni,$0.00,$0.00,0,50
6267,70,Alumni,$0.00,$0.00,0,50
6268,55,Alumni,$95.00,$15.83,0,50
6269,58,Alumni,$0.00,$0.00,0,50
6270,56,Alumni,$0.00,$0.00,0,50
6271,58,Alumni,$260.00,$43.33,0,50
6272,53,Alumni,$0.00,$0.00,0,50
6273,60,Alumni,$0.00,$0.00,0,50
6274,63,Alumni,$0.00,$0.00,0,50
6275,58,Alumni,$0.00,$0.00,0,50
6276,69,Alumni,$0.00,$0.00,0,50
6277,71,Alumni,$0.00,$0.00,0,50
6278,69,Alumni,$0.00,$0.00,0,50
6279,74,Alumni,$0.00,$0.00,0,50
6280,70,Alumni,$0.00,$0.00,0,50
6281,57,Alumni,$0.00,$0.00,0,50
6282,68,Alumni,$0.00,$0.00,0,50
6283,72,Alumni,$0.00,$0.00,0,50
6284,74,Alumni,$0.00,$0.00,0,50
6285,62,Alumni,$25.00,$4.17,0,50
6286,57,Alumni,$25.00,$4.17,0,50
6287,81,Alumni,$10.00,$1.67,0,50
6288,76,Alumni,$50.00,$8.33,0,50
6289,70,Alumni,$0.00,$0.00,0,50
6290,68,Alumni,$0.00,$0.00,0,50
6291,77,Alumni,$0.00,$0.00,0,50
6292,75,Alumni,$0.00,$0.00,0,50
6293,66,Alumni,$0.00,$0.00,0,50
6294,59,Alumni,$0.00,$0.00,0,50
6295,60,Alumni,$0.00,$0.00,0,50
6296,58,Alumni,$0.00,$0.00,0,50
6297,75,Alumni,$0.00,$0.00,0,50
6298,56,Alumni,$0.00,$0.00,0,50
6299,66,Alumni,$0.00,$0.00,0,50
6300,64,Alumni,$25.00,$4.17,0,50
6301,63,Alumni,$0.00,$0.00,0,50
6302,68,Alumni,$0.00,$0.00,0,50
6303,61,Alumni,$10.00,$1.67,0,50
6304,69,Alumni,$0.00,$0.00,0,50
6305,66,Alumni,$25.00,$4.17,0,50
6306,61,Alumni,$0.00,$0.00,0,50
6307,63,Alumni,$25.00,$4.17,0,50
6308,69,Alumni,$0.00,$0.00,0,50
6309,70,Alumni,$100.00,$16.67,0,50
6310,67,Alumni,$25.00,$4.17,0,50
6311,77,Alumni,$25.00,$4.17,0,50
6312,57,Alumni,$25.00,$4.17,0,50
6313,69,Alumni,$0.00,$0.00,0,50
6314,54,Alumni,$45.00,$7.50,0,50
6315,60,Alumni,$0.00,$0.00,0,50
6316,64,Alumni,$25.00,$4.17,0,50
6317,55,Alumni,$0.00,$0.00,0,50
6318,56,Alumni,$25.00,$4.17,0,50
6319,66,Alumni,$0.00,$0.00,0,50
6320,57,Alumni,$0.00,$0.00,0,50
6321,61,Alumni,$0.00,$0.00,0,50
6322,63,Alumni,$0.00,$0.00,0,50
6323,59,Alumni,$0.00,$0.00,0,50
6324,64,Alumni,$0.00,$0.00,0,50
6325,62,Alumni,$0.00,$0.00,0,50
6326,68,Alumni,$300.00,$50.00,0,50
6327,57,Alumni,$0.00,$0.00,0,50
6328,60,Alumni,$0.00,$0.00,0,50
6329,59,Alumni,$0.00,$0.00,0,50
6330,63,Alumni,$0.00,$0.00,0,50
6331,54,Alumni,$25.00,$4.17,0,50
6332,52,Alumni,$25.00,$4.17,0,50
6333,65,Alumni,$0.00,$0.00,0,50
6334,67,Alumni,$0.00,$0.00,0,50
6335,61,Alumni,$0.00,$0.00,0,50
6336,58,Alumni,$0.00,$0.00,0,50
6337,75,Alumni,$0.00,$0.00,0,50
6338,57,Alumni,$25.00,$4.17,0,50
6339,58,Alumni,$0.00,$0.00,0,50
6340,64,Alumni,$25.00,$4.17,0,50
6341,55,Alumni,$0.00,$0.00,0,50
6342,60,Alumni,$0.00,$0.00,0,50
6343,76,Alumni,$20.00,$3.33,0,50
6344,57,Alumni,$0.00,$0.00,0,50
6345,55,Alumni,$0.00,$0.00,0,50
6346,56,Alumni,$0.00,$0.00,0,50
6347,59,Alumni,$0.00,$0.00,0,50
6348,69,Alumni,$0.00,$0.00,0,50
6349,69,Alumni,$0.00,$0.00,0,50
6350,59,Alumni,$0.00,$0.00,0,50
6351,69,Alumni,$0.00,$0.00,0,50
6352,78,Alumni,$0.00,$0.00,0,50
6353,61,Alumni,$0.00,$0.00,0,50
6354,60,Alumni,$0.00,$0.00,0,50
6355,65,Alumni,$50.00,$8.33,0,50
6356,78,Alumni,$25.00,$4.17,0,50
6357,60,Alumni,$0.00,$0.00,0,50
6358,74,Alumni,$0.00,$0.00,0,50
6359,60,Alumni,$25.00,$4.17,0,50
6360,63,Alumni,$0.00,$0.00,0,50
6361,63,Alumni,$0.00,$0.00,0,50
6362,72,Alumni,$0.00,$0.00,0,50
6363,55,Alumni,$0.00,$0.00,0,50
6364,64,Alumni,$0.00,$0.00,0,50
6365,52,Alumni,$25.00,$4.17,0,50
6366,57,Alumni,$0.00,$0.00,0,50
6367,61,Alumni,$0.00,$0.00,0,50
6368,70,Alumni,$0.00,$0.00,0,50
6369,54,Alumni,$0.00,$0.00,0,50
6370,52,Alumni,$0.00,$0.00,0,50
6371,52,Alumni,$320.00,$53.33,0,50
6372,54,Alumni,$0.00,$0.00,0,50
6373,59,Alumni,$0.00,$0.00,0,50
6374,60,Alumni,$0.00,$0.00,0,50
6375,71,Alumni,$0.00,$0.00,0,50
6376,60,Alumni,$0.00,$0.00,0,50
6377,53,Alumni,$0.00,$0.00,0,50
6378,64,Alumni,$25.00,$4.17,0,50
6379,73,Alumni,$0.00,$0.00,0,50
6380,56,Alumni,$245.00,$40.83,0,50
6381,56,Alumni,$25.00,$4.17,0,50
6382,54,Alumni,$0.00,$0.00,0,50
6383,83,Alumni,$40.00,$6.67,0,50
6384,59,Alumni,$20.00,$3.33,0,50
6385,55,Alumni,$0.00,$0.00,0,50
6386,57,Alumni,$0.00,$0.00,0,50
6387,72,Alumni,$85.00,$14.17,0,50
6388,51,Alumni,$0.00,$0.00,0,50
6389,61,Alumni,$10.00,$1.67,0,50
6390,55,Alumni,$0.00,$0.00,0,50
6391,69,Alumni,$25.00,$4.17,0,50
6392,55,Alumni,$0.00,$0.00,0,50
6393,66,Alumni,$0.00,$0.00,0,50
6394,71,Alumni,$25.00,$4.17,0,50
6395,59,Alumni,$0.00,$0.00,0,50
6396,60,Alumni,$0.00,$0.00,0,50
6397,56,Alumni,$50.00,$8.33,0,50
6398,59,Alumni,$25.00,$4.17,0,50
6399,63,Alumni,$0.00,$0.00,0,50
6400,59,Alumni,$0.00,$0.00,0,50
6401,55,Alumni,$0.00,$0.00,0,50
6402,56,Alumni,$0.00,$0.00,0,50
6403,54,Alumni,$0.00,$0.00,0,50
6404,60,Alumni,$0.00,$0.00,0,50
6405,64,Alumni,$0.00,$0.00,0,50
6406,53,Alumni,$0.00,$0.00,0,50
6407,56,Alumni,$0.00,$0.00,0,50
6408,75,Alumni,$0.00,$0.00,0,50
6409,55,Alumni,$0.00,$0.00,0,50
6410,60,Alumni,$0.00,$0.00,0,50
6411,54,Alumni,$50.00,$8.33,0,50
6412,54,Alumni,$0.00,$0.00,0,50
6413,61,Alumni,$0.00,$0.00,0,50
6414,58,Alumni,$0.00,$0.00,0,50
6415,58,Alumni,$0.00,$0.00,0,50
6416,61,Alumni,$0.00,$0.00,0,50
6417,55,Alumni,$25.00,$4.17,0,50
6418,60,Alumni,$25.00,$4.17,0,50
6419,76,Alumni,$0.00,$0.00,0,50
6420,64,Alumni,$0.00,$0.00,0,50
6421,54,Alumni,$0.00,$0.00,0,50
6422,53,Alumni,$0.00,$0.00,0,50
6423,55,Alumni,$0.00,$0.00,0,50
6424,58,Alumni,$25.00,$4.17,0,50
6425,62,Alumni,$0.00,$0.00,0,50
6426,71,Alumni,$0.00,$0.00,0,50
6427,49,Alumni,$0.00,$0.00,0,50
6428,63,Alumni,$0.00,$0.00,0,50
6429,49,Alumni,$0.00,$0.00,0,50
6430,50,Alumni,$0.00,$0.00,0,50
6431,76,Alumni,$0.00,$0.00,0,50
6432,62,Alumni,$0.00,$0.00,0,50
6433,52,Alumni,$25.00,$4.17,0,50
6434,71,Alumni,$0.00,$0.00,0,50
6435,48,Alumni,$0.00,$0.00,0,50
6436,57,Alumni,$0.00,$0.00,0,50
6437,65,Alumni,$0.00,$0.00,0,50
6438,51,Alumni,$25.00,$4.17,0,50
6439,57,Alumni,$0.00,$0.00,0,50
6440,56,Alumni,$50.00,$8.33,0,50
6441,58,Alumni,$25.00,$4.17,0,50
6442,58,Alumni,$25.00,$4.17,0,50
6443,66,Alumni,$0.00,$0.00,0,50
6444,55,Alumni,$0.00,$0.00,0,50
6445,66,Alumni,$0.00,$0.00,0,50
6446,50,Alumni,$0.00,$0.00,0,50
6447,48,Alumni,$0.00,$0.00,0,50
6448,61,Alumni,$0.00,$0.00,0,50
6449,51,Alumni,$0.00,$0.00,0,50
6450,56,Alumni,$0.00,$0.00,0,50
6451,68,Alumni,$100.00,$16.67,0,50
6452,56,Alumni,$0.00,$0.00,0,50
6453,50,Alumni,$0.00,$0.00,0,50
6454,49,Alumni,$0.00,$0.00,0,50
6455,56,Alumni,$25.00,$4.17,0,50
6456,49,Alumni,$18.00,$3.00,0,50
6457,47,Alumni,$25.00,$4.17,0,50
6458,58,Alumni,$0.00,$0.00,0,50
6459,68,Alumni,$0.00,$0.00,0,50
6460,55,Alumni,$0.00,$0.00,0,50
6461,60,Alumni,$0.00,$0.00,0,50
6462,53,Alumni,$0.00,$0.00,0,50
6463,61,Alumni,$0.00,$0.00,0,50
6464,56,Alumni,$0.00,$0.00,0,50
6465,75,Alumni,$0.00,$0.00,0,50
6466,73,Alumni,$0.00,$0.00,0,50
6467,50,Alumni,$25.00,$4.17,0,50
6468,51,Alumni,$0.00,$0.00,0,50
6469,58,Alumni,$0.00,$0.00,0,50
6470,71,Alumni,$0.00,$0.00,0,50
6471,56,Alumni,$0.00,$0.00,0,50
